Timestamp,Email Address,Your Name,Your Age,Course Name,Gender,How often do you play video games?,On which platform do you play games the most?,What type of gaming software do you primarily use?,How many hours per week do you spend gaming?,What type of games do you prefer?,What factors influence your choice of gaming software?,Which game stores or platforms do you primarily use?,"Do you prefer paid games, free-to-play games, or games with in-app purchases?",How often do you spend money on gaming software?,"Have you used cloud gaming services like Xbox Cloud Gaming, GeForce Now, or PlayStation Now?",What is your preferred device for gaming?,"How important is hardware performance (CPU, GPU, RAM) for your gaming experience?","Do you prefer high-performance gaming software that requires powerful hardware, or lightweight games that run on most devices?",What input method do you prefer for gaming?,How do you usually install games?,Do you participate in online multiplayer gaming?,Have you ever participated in an esports event or gaming tournament?,How important is cross-platform gaming (PC vs. Console vs. Mobile) to you?,Do you use voice chat or communication apps while gaming?,Have you ever faced toxicity or harassment while playing online games?,What gaming trends are you most excited about?,Would you be interested in subscription-based gaming services like Xbox Game Pass or PlayStation Plus?,What improvements do you think gaming software should focus on?
2022-10-30 15:10:53,abhishek.c67@gmail.com,Abhishek Chhabra,31,Masters in Data Science,Prefer not to say,Weekly,Console,PlayStation Store,11,Strategy,Price,PlayStation Store,In-app purchases,Monthly,False,Console,2,High-performance,Controller,Download,False,False,3,False,True,NFTs for gaming.,False,"Additional features or customization options, Enhanced graphics or visuals, Better multiplayer functionality, Improved gameplay mechanics, More content or updates, Enhanced user interface, More user-friendly controls, Increased immersive experience, Better online safety or anti-cheat measures, More diverse or"
2022-09-03 11:26:37,santoshkumarneeraj@gmail.com,Santosh Kumar,21,B.tech,Male,Weekly,PC,Epic Games Store,8,Action,Price,PlayStation Store,In-app purchases,Monthly,True,PC,3,High-performance,Controller,Download,False,False,3,False,False,Gaming in virtual reality,False,"Improved cross-platform support, better graphics and audio quality, more diverse game genres"
2022-02-28 17:31:26,chandramouli@gmail.com,Chandramouli,38,"Bachelor of Engineering, Mechanical Engineering, KL University, Andhra Pradesh",Male,Weekly,Console,PlayStation Store,15,Action,User interface,Steam,Paid,Weekly,False,PC,5,High-performance,Controller,Download,False,False,5,False,False,None,False,None
2021-01-31 23:31:56,neginfazly@gmail.com,Suraj Dutta,29,MBA (Finance),Male,Weekly,PC,Steam,12,Action,Exclusive content,Steam,Paid,Monthly,False,PC,4,Lightweight,Keyboard,Download,True,False,2,True,False,There are a lot of new games coming out that look really exciting.,True,"More exclusive content, lower prices, improved graphics and performance"
2021-07-01 19:17:44,pankaj.sagar11@gmail.com,Pankaj Sagar,25,Computer science engineering,Male,Occasionally,Console,Steam,4,Sports,Price,Epic Games,Free-to-play,Occasionally,False,Console,4,Lightweight,Controller,Download,True,True,2,False,False,New and innovative gameplay mechanics,False,"I would like to see more diverse game types available on gaming platforms. I would also like to see more options for customizing the gaming experience, such as being able to choose the level of difficulty, or being able to customize the gameplay mechanics. Additionally, I would like to see more options for local multiplayer"
2022-11-17 16:49:11,hari123456@gmail.com,Hari Prasad,25,B.E,Male,Occasionally,Mobile,PlayStation Store,5,Action,User interface,PlayStation Store,Paid,Occasionally,False,Mobile,2,Lightweight,Touchscreen,Download,False,False,1,False,True,New Releases,False,- Add more customization options for the user interface.
2020-01-03 07:45:22,prakash.1991@rediffmail.com,Prakash,28,B.E. (Electronics and Communication Engineering),Male,Weekly,Mobile,Steam,12,Strategy,Exclusive content,Steam,Free-to-play,Occasionally,False,Mobile,4,High-performance,Touchscreen,Download,True,False,3,False,False,"New gaming platforms, mobile gaming, cloud gaming",False,Better graphics and gameplay
2021-02-05 19:12:50,jyothi@gmail.com,Jyothi,35,Certificate in Employee Management,Female,Monthly,Mobile,Epic Games Store,9,Strategy,Price,Steam,Free-to-play,Monthly,False,Mobile,1,High-performance,Controller,Download,True,False,3,False,False,"[{'trend title': 'Multiplayer gaming', 'trend description': 'Multiplayer gaming has become incredibly popular, with millions of gamers around the world enjoying the social aspect of playing games with friends and strangers.'}, {'trend title': 'Esports', 'trend description': 'Esports,",False,- Improve graphics and visuals
2020-11-13 18:14:11,pramodk126@gmail.com,Pramod,36,B.Tech,Non-binary,Daily,Mobile,Steam,10,RPG,Exclusive content,Steam,Free-to-play,Weekly,False,PC,6,High-performance,Controller,Disc,False,False,4,True,False,Battle royale,True,More exclusive content
2022-04-12 11:46:00,debajitb@gmail.com,Debajit Baruah,43,Univeristy of Alberta - BSc,Male,Weekly,PC,Steam,10,Strategy,Exclusive content,Steam,Paid,Occasionally,False,PC,5,High-performance,Keyboard,Download,False,False,3,False,False,"[2] Competitive gaming, [3] Multiplayer games, [5] Esports, [6] Online gaming",False,Always be looking to improve user experience and provide more features that make the software more user-friendly.
2020-06-18 21:53:44,santosh.kumar@gmail.com,Santosh Kumar,25,PGDM,Male,Weekly,Mobile,Epic Games Store,10,Action,Price,Steam,Free-to-play,Occasionally,True,Mobile,4,High-performance,Controller,Download,False,False,4,True,True,"The growing popularity of cloud gaming services, the rise of esports, and the increasing availability of high-end gaming hardware.",False,Reduce the frequency of updates and add more features
2022-03-24 09:43:00,john@gmail.com,John,25,Bachelor of Arts (BA),Male,Never,Console,Steam,0,Strategy,Exclusive content,Steam,Free-to-play,Weekly,False,Console,2,High-performance,Controller,Disc,True,False,5,False,False,"Cloud gaming, competitive gaming, and the emergence of virtual reality",False,None
2022-07-09 12:26:45,murali@gmail.com,Murali,35,B.Tech (Computer Science),Male,Weekly,PC,Epic Games Store,10,Strategy,Exclusive content,Steam,Free-to-play,Weekly,False,PC,4,Lightweight,Keyboard,Download,False,False,2,True,True,Mobile gaming,False,Add more exclusive games
2020-07-25 02:50:49,pavan@gmail.com,Pavan,27,Bachelor of Engineering (Hons.),Non-binary,Weekly,Mobile,Steam,2,RPG,Price,Steam,In-app purchases,Monthly,True,Mobile,5,High-performance,Touchscreen,Download,True,False,3,False,True,Mobile gaming,True,"[{'Suggestion': 'Improved multiplayer functionality'}, {'Suggestion': 'Better graphics'}, {'Suggestion': 'Improved user interface'}, {'Suggestion': 'More customization options'}]"
2019-02-18 12:50:05,manishgupta@gmail.com,Manish Gupta,25,BSc,Male,Weekly,Mobile,Steam,2,RPG,Price,Steam,Free-to-play,Weekly,False,PC,5,High-performance,Touchscreen,Cloud-based,True,False,5,True,False,Mobile gaming,True,"Improved performance, stability, and reliability."
2019-09-30 19:37:51,samyak.gupta@gmail.com,Samyak Gupta,23,B. Tech (Computer Science and Engineering),Male,Monthly,Console,Steam,10,Action,Exclusive content,PlayStation Store,Paid,Weekly,False,PC,3,High-performance,Touchscreen,Download,True,True,3,False,False,Multiplayer gaming and VR technology,False,More exclusive content
2022-09-27 15:32:42,nandini.saxena516@gmail.com,Nandini Saxena,20,B. Tech - Electronics & Communication,Male,Daily,Mobile,PlayStation Store,8,Strategy,Exclusive content,Epic Games,Paid,Weekly,False,PC,2,High-performance,Touchscreen,Download,False,False,2,False,False,Cloud gaming,False,More exclusive content for the platform.
2022-11-25 19:52:31,sidharth.saxena@ivycoach.in,Sidharth Saxena,24,B.Tech. in Information and Technology,Male,Weekly,PC,Steam,10,Action,Price,Epic Games,Free-to-play,Occasionally,False,PC,3,Lightweight,Controller,Disc,False,False,3,True,False,Augmented Reality (AR) and Virtual Reality (VR) games,True,"[{'suggestion': 'A wider selection of games', 'like': 5, 'neutral': 0, 'dislike': 0, 'comment': ''}, {'suggestion': 'Better graphics and visuals', 'like': 4, 'neutral': 0,"
2022-05-04 10:29:05,gurpreet22@gamil.com,Gurpreet Singh,32,masters program,Male,Weekly,Console,Steam,10,Action,Exclusive content,PlayStation Store,Free-to-play,Monthly,False,PC,1,High-performance,Keyboard,Cloud-based,True,False,4,False,False,1. Virtual reality gaming,False,There are many ways in which gaming software can be improved. Some suggestions for improvements include:
2022-11-01 00:34:53,tejashwini.kshatriya99@gmail.com,Tejashwini Kshatriya,35,Civil Engineering,Non-binary,Weekly,PC,Epic Games Store,6,RPG,Exclusive content,Steam,In-app purchases,Occasionally,False,PC,7,High-performance,Touchscreen,Download,False,False,9,True,False,Diversity in game characters,True,- Improved graphics and visuals
2023-04-18 12:05:41,nishita.bhargava@gmail.com,Nishita Bhargava,22,MBA,Female,Occasionally,Mobile,PlayStation Store,4,Action,Exclusive content,Steam,Free-to-play,Occasionally,False,Mobile,5,High-performance,Touchscreen,Cloud-based,False,False,4,True,True,"Online multiplayer gaming, Mobile gaming, Competitive gaming",True,Improved anti-cheat mechanisms and better matchmaking algorithms would be great additions.
2020-06-12 19:13:41,pratik.patel@gmail.com,Pratik Patel,26,Master of Business Administration (MBA),Male,Weekly,PC,Steam,6,Action,Exclusive content,Steam,Paid,Weekly,False,PC,3,High-performance,Controller,Cloud-based,True,False,3,False,False,"I'm excited about cloud gaming services like Xbox Cloud Gaming, GeForce Now, and PlayStation Now. I think they will revolutionize the way we play games and make gaming more accessible to everyone.",True,"I think gaming software needs to be more user-friendly and intuitive. The user interface could be improved, and the software should be more customizable to meet individual preferences. Additionally, gaming software should have better support for cloud-based gaming to make gaming more accessible and convenient for players."
2017-07-02 14:23:49,s14801232@gmail.com,Diksha,25,B.Tech,Female,Monthly,Mobile,PlayStation Store,5,Action,Price,PlayStation Store,Paid,Occasionally,False,Mobile,3,High-performance,Controller,Download,False,False,2,True,False,None in particular,False,None
2023-03-20 17:46:56,sarthak@gmail.com,Sarthak,26,MBA,Prefer not to say,Weekly,PC,Steam,9,RPG,Price,Steam,Free-to-play,Weekly,False,PC,3,High-performance,Controller,Download,False,False,4,False,False,"I am very excited about the advancements in cloud gaming technology like Xbox Cloud Gaming and Stadia, which will allow me to play high-performance games on devices with weaker hardware.",False,"Improvements in gaming software can include better graphics and visuals, more immersive gameplay, improved AI and enemies, and better game stability and performance."
2021-06-23 08:43:57,abhisheksingh63@outlook.com,Abhishek Singh,26,BBA Finance,Male,Occasionally,PC,Steam,4,Strategy,Price,Steam,Paid,Occasionally,False,PC,3,High-performance,Keyboard,Download,True,False,2,True,True,None,False,None
2021-09-07 10:00:16,praveenkumar.kadavoor@gmail.com,Praveen Kumar Kadavoor,28,Bachelor of Technology,Male,Never,Console,Steam,0,Action,Exclusive content,Steam,Paid,Never,False,Console,3,High-performance,Controller,Download,False,False,4,False,False,Xbox Game Pass subscription,True,Improved cross-platform support
2020-01-28 10:26:11,priyajit.d@gmail.com,Priyajit Das,34,Bachelor of Architecture,Male,Daily,PC,Steam,10,Action,Exclusive content,Steam,In-app purchases,Monthly,False,Mobile,2,High-performance,Controller,Download,True,True,2,True,True,Game streaming.,True,More games
2021-03-21 23:13:23,junaidnadeem2000@gmail.com,Nadeem Junaid,24,B.Sc.,Male,Weekly,Console,Steam,2,Action,User interface,Steam,Paid,Monthly,False,PC,5,High-performance,Controller,Download,False,False,5,False,False,None,False,None
2021-08-28 11:48:00,chandan.suryawanshi@gmail.com,chandan,27,B.Tech,Male,Daily,Mobile,Steam,10,Action,Price,Steam,Free-to-play,Monthly,False,Mobile,3,High-performance,Touchscreen,Cloud-based,True,False,3,True,True,"Online multiplayer gaming, esports, cloud gaming",True,"Add more games, improve the user interface"
2021-05-07 13:55:20,jamaljibran01@gmail.com,Jibran Jamal,28,B.E. Electrical and Electronics Engineering,Male,Weekly,PC,Steam,15,Action,Price,Epic Games,Free-to-play,Occasionally,False,Console,3,High-performance,Controller,Disc,True,False,2,True,True,"New releases of games, new gaming platforms, and technological advancements in the gaming industry",False,"Better accessibility features, more diverse and inclusive content, better anti-cheat mechanisms, better server optimization, and better overall gameplay experience."
2022-08-09 14:23:49,saif.rawat1570@gmail.com,Saif,29,Bachelor of Technology,Male,Weekly,Console,PlayStation Store,10,RPG,Price,PlayStation Store,In-app purchases,Monthly,False,PC,1,High-performance,Keyboard,Download,False,False,4,False,False,New game releases,False,"[{'score': 0.0, 'label': 'improve graphics and visuals'}, {'score': 0.0, 'label': 'improve gameplay mechanics'}, {'score': 0.0, 'label': 'improve sound design and music'}, {'score':"
2022-01-24 17:50:35,sirilalitha18@gmail.com,Siri,25,B.A. English Literature,Female,Daily,Console,PlayStation Store,10,RPG,Exclusive content,Steam,Paid,Occasionally,False,Console,1,Lightweight,Touchscreen,Cloud-based,False,False,3,True,True,Online multiplayer gaming,False,"I would like to see more games that offer multiple modes of play (single-player, co-op, multiplayer) so that I can switch between them based on my mood or the situation."
2020-04-17 18:18:36,rkhurana00@gmail.com,Rajat Khurana,27,MBA,Male,Weekly,Console,Steam,15,Strategy,Exclusive content,Steam,In-app purchases,Weekly,False,Console,5,Lightweight,Controller,Cloud-based,True,False,3,True,True,"New game launches, updates, and DLCs.",True,"Additional features and functionalities, better performance, improved user interface, more content and variety, integration with other platforms and services"
2022-05-01 21:50:10,sanjaykumar921999@gmail.com,Raj,38,B.Tech,Male,Daily,PC,Steam,10,Strategy,Exclusive content,Steam,Paid,Weekly,False,PC,3,Lightweight,Keyboard,Cloud-based,True,False,4,True,True,Battle Royale games,True,No response.
2021-02-13 21:32:44,leo.t.hre@gmail.com,Leo,36,Game design,Non-binary,Weekly,PC,Steam,4,Strategy,Exclusive content,Steam,Paid,Monthly,True,PC,9,High-performance,Keyboard,Download,False,False,8,True,True,"Play-to-earn games, battle royale games, and online multiplayer games",False,Make it more accessible for players to play cross-platform games
2014-07-07 15:27:09,suresh@gmail.com,suresh,21,Finance Management,Male,Never,Mobile,PlayStation Store,1,Action,Price,PlayStation Store,Free-to-play,Weekly,False,Mobile,3,High-performance,Controller,Download,False,False,3,True,False,New gaming trends,False,"More gaming genres, more game modes, more multiplayer options, better graphics, better controls, more customization options, more user-generated content, more social features, better voice chat, more tournaments, more cross-platform gaming, more accessibility features"
2020-08-05 05:39:16,sahil.abraham@gmail.com,Sahil Abraham,31,B.Tech,Male,Monthly,PC,Steam,10,Action,Exclusive content,Steam,Free-to-play,Monthly,False,PC,2,High-performance,Keyboard,Download,True,False,5,False,True,I am excited for the release of the new Diablo 2 remastered.,False,- More exclusive content
2021-04-03 18:14:47,jayeshjamkhandi@gmail.com,jayesh,25,B.tech in Cyber security,Male,Occasionally,Mobile,Steam,15,RPG,Exclusive content,PlayStation Store,In-app purchases,Occasionally,True,PC,4,Lightweight,Controller,Download,True,False,4,False,True,"Gaming on mobile, cloud gaming.",True,1. Improved graphics and gameplay features.
2023-05-21 12:53:16,tushar@gmail.com,Tushar,24,BSc (Computer Science),Male,Occasionally,Mobile,PlayStation Store,15,Action,Price,Steam,Paid,Occasionally,False,Mobile,4,Lightweight,Touchscreen,Download,True,False,3,True,False,"New game releases, technology advancements, and multiplayer gaming.",True,"[{'suggested_label': 'Better graphics and visuals', 'score': 0.7995717524089355}]"
2021-03-31 08:00:00,johnsmith@gmail.com,John,24,Bachelors in Commerce,Male,Weekly,Console,Steam,15,Action,Price,PlayStation Store,Paid,Weekly,False,Console,3,Lightweight,Keyboard,Download,False,False,4,True,False,"Cloud gaming, new game releases, online multiplayer gaming, mobile gaming",False,"Improved graphics, improved gameplay, more customization options, faster loading times, more options for online multiplayer, more cross-platform games"
2021-06-08 23:57:36,patelmanu215@gmail.com,Manu Patel,24,B.com,Male,Weekly,Console,PlayStation Store,4,RPG,Price,PlayStation Store,Paid,Monthly,True,Console,5,High-performance,Touchscreen,Download,False,False,5,False,True,Multiplayer,False,"The gaming software should be more user-friendly and have a better interface. Additionally, the software should provide more customization options and improved graphics and sound quality."
2021-01-21 15:38:19,abhishek@gmail.com,Abhishek Singh,25,B.Tech,Male,Never,PC,Steam,1,Action,Exclusive content,PlayStation Store,Free-to-play,Occasionally,False,Mobile,3,High-performance,Touchscreen,Cloud-based,False,False,5,False,False,Gaming on mobile is getting more and more convenient with the introduction of cloud gaming services.,True,"I think the gaming software should be more user-friendly and have a more intuitive interface. Also, there should be more options for customization and personalization."
2017-01-11 14:21:41,vishnudeep.singh1411@gmail.com,Vishnudeep Singh,23,B.Tech,Male,Daily,Console,Steam,3,Action,Exclusive content,PlayStation Store,Paid,Weekly,False,PC,2,Lightweight,Keyboard,Download,True,False,2,False,False,"Battle royale games, online multiplayer, cross-platform play, and cloud gaming.",False,"Improved graphics and performance, more customization options, better integration with social media, and more support for cross-platform play"
2020-11-10 10:38:13,ambresh.arora@gmail.com,Ambresh Arora,29,Engineering and Technology,Male,Monthly,Mobile,PlayStation Store,4,Action,Price,Epic Games,In-app purchases,Weekly,False,Mobile,3,High-performance,Controller,Disc,True,False,3,False,False,"Cloud gaming, multiplayer gaming, mobile gaming",False,Better cloud gaming options
2023-06-29 10:19:35,harsh456@gmail.com,Harsh Soni,22,B.Tech,Male,Weekly,Mobile,Steam,6,Action,Price,PlayStation Store,Paid,Monthly,True,Mobile,2,High-performance,Controller,Download,False,False,1,True,True,"New game launches, Expansion of mobile gaming, E-sports growth, Improved graphics and gameplay, Advancements in virtual reality and augmented reality",False,\- Improved graphics and gameplay
2021-09-25 20:32:29,vishal019@gmail.com,Vishal,27,Bachelor of technology,Male,Never,PC,Steam,0,RPG,Exclusive content,Steam,In-app purchases,Occasionally,False,PC,2,High-performance,Touchscreen,Disc,False,False,2,False,False,None,False,None
2020-04-09 10:21:39,rashmisree099@gmail.com,Rashmi Sree,25,Computer Science,Female,Weekly,Console,PlayStation Store,5,Action,Price,Steam,Paid,Never,False,Console,1,Lightweight,Controller,Disc,False,False,4,False,True,E-sports,True,"Affordable gaming software, cross-platform support, and improved anti-cheat measures."
2015-12-22 13:44:46,jayantis@gmail.com,jayanti,32,B.Tech,Female,Daily,PC,Steam,10,Action,Price,Steam,Free-to-play,Weekly,False,PC,4,High-performance,Keyboard,Disc,True,False,4,True,False,"Cyberpunk, VR, AI, and Multiplayer",False,Improve the overall user experience and make it more intuitive and user-friendly.
2021-02-20 20:38:50,shreya.khanna0206@gmail.com,Shreya Khanna,30,Computer Science,Female,Daily,PC,Epic Games Store,12,RPG,Exclusive content,Steam,Free-to-play,Weekly,True,PC,2,High-performance,Touchscreen,Disc,True,False,1,True,False,I am excited about the emergence of cloud gaming as it could potentially make gaming more accessible to a wider audience.,False,"[{'suggestion': 'Add more exclusive content'}, {'suggestion': 'Provide better customer support'}]"
2020-08-09 12:39:50,faraz.suman@gmail.com,Faraz Suman,25,B.A.Hons,Male,Never,PC,Steam,1,RPG,Exclusive content,Steam,Free-to-play,Occasionally,False,PC,2,Lightweight,Controller,Cloud-based,True,False,3,True,True,"Cyberpunk 2077, GTA VI, Elden Ring, and Hogwarts Legacy",True,* More exclusive content
2022-12-17 16:35:43,rachana.s@gmail.com,Rachana,59,Diploma in Computer Application,Female,Daily,Mobile,PlayStation Store,4,Action,Price,Steam,Free-to-play,Monthly,False,Mobile,3,High-performance,Touchscreen,Download,True,False,2,False,False,Multiplayer games,False,1. Customization options
2019-03-18 12:41:35,mayank9189@gmail.com,Mayank,20,B.Tech,Male,Monthly,Mobile,PlayStation Store,2,Strategy,Exclusive content,Steam,Free-to-play,Occasionally,False,Console,4,Lightweight,Touchscreen,Download,False,False,1,False,True,New games and game updates,False,Add more games and content.
2021-09-21 10:32:10,megha.chauhan@gmail.com,Megha Chauhan,29,Bachelor of Science,Female,Weekly,PC,Steam,12,RPG,Exclusive content,Steam,Free-to-play,Monthly,False,PC,2,Lightweight,Keyboard,Download,False,False,1,True,True,Fortnite,True,More exclusive content
2021-05-27 17:17:59,s.rishabh@gmail.com,Rishabh S,21,BCOM,Male,Occasionally,PC,Steam,10,Strategy,Price,Steam,Paid,Weekly,False,Console,3,Lightweight,Controller,Download,True,False,1,True,False,"New games, Esports, VR",False,"Price, graphics, low system requirements, good storyline, no lag, and long battery life."
2022-01-23 22:08:44,ssharma3785@gmail.com,Shubham Sharma,22,B.Tech,Male,Never,PC,Steam,0,Action,Price,Epic Games,Free-to-play,Monthly,False,PC,2,Lightweight,Keyboard,Download,False,False,2,False,False,None,False,None
2021-07-10 11:15:00,kikumarshah@gmail.com,Nikhil,34,Masters in Computer Science,Male,Daily,PC,Steam,40,Action,Price,Steam,In-app purchases,Occasionally,True,PC,3,Lightweight,Keyboard,Download,False,False,3,True,False,"[{'text': 'Cloud gaming'}, {'text': 'Virtual reality gaming'}, {'text': 'Cross-platform gaming'}, {'text': 'Competitive gaming'}, {'text': 'E-sports'}",False,1. More customization options for hardware performance settings.
2022-10-01 16:08:54,test@gmail.com,Prathamesh,23,B.Sc. (Information Technology),Non-binary,Weekly,Mobile,Epic Games Store,10,RPG,Price,Steam,Free-to-play,Monthly,False,Mobile,5,High-performance,Controller,Download,False,False,2,False,False,[{,False,"A: Improved stability and performance for older devices, Improved game compatibility, Better cross-platform gaming support, More options for customization and personalization"
2021-08-22 16:09:58,muhammad.danish812@gmail.com,Danish,24,Game Development,Male,Daily,Console,Steam,10,Strategy,Price,Steam,Paid,Weekly,False,Console,2,Lightweight,Touchscreen,Download,True,True,1,False,False,"New game releases, graphical improvements, and technological advancements in gaming.",False,"Improved graphics, Better gameplay mechanics, Improved multiplayer features, More content, Better controls, Improved performance, More customization options"
2022-03-12 13:26:10,sidddharth123@gmail.com,Siddharth,22,B.Com,Male,Weekly,Console,PlayStation Store,15,Sports,Price,PlayStation Store,Free-to-play,Weekly,True,Console,2,Lightweight,Touchscreen,Cloud-based,True,False,2,True,True,I am excited about the new generation of consoles and games that are being released.,False,Adding more features and improving the overall user experience
2021-12-10 06:56:02,anshul21@gmail.com,Anshul Hooda,20,Bachelor of Engineering,Male,Weekly,PC,Steam,11,Strategy,Exclusive content,Steam,Paid,Never,False,PC,4,High-performance,Keyboard,Download,False,False,1,False,True,"Multiplayer games, competitive games",False,I would like to see more exclusive content that is not available on other platforms.
2020-01-14 09:40:44,annapurna.swain@gmail.com,Annapurna Swain,25,B.Com,Female,Weekly,Mobile,Steam,1,RPG,Exclusive content,Steam,Free-to-play,Weekly,False,PC,2,High-performance,Keyboard,Download,False,False,3,False,False,Cloud gaming services,False,Allow players to customize the game settings and graphics to their preference
2022-02-13 11:48:28,jmarcus10@gmail.com,Jason Marcus,25,BBA,Male,Weekly,Console,PlayStation Store,4,RPG,Price,Steam,In-app purchases,Monthly,False,Mobile,3,Lightweight,Touchscreen,Download,False,False,3,False,False,"I am excited about the advancements in cloud gaming, which allows me to play high-quality games on devices with lower hardware specifications.",False,"I would like to see more options for customising the gaming experience, such as adjusting the graphics settings or mapping the controls to my preferred input method. Additionally, I would like to see more games that are optimized for touchscreen controls, as I prefer to play games on my mobile device."
2022-10-17 16:13:20,vinod.nagarajan@gmail.com,Vinod Nagarajan,58,MSc,Male,Monthly,Mobile,PlayStation Store,5,RPG,Price,Epic Games,Paid,Monthly,False,Console,2,High-performance,Controller,Download,False,False,5,True,False,Sports games,True,"Gaming software needs to be constantly updated to keep up with technological advancements and evolving consumer preferences. In addition, the software should be user-friendly and intuitive, with a focus on providing a seamless gaming experience. Additionally, the software should offer a wide range of features and customization options to cater to"
2021-07-23 07:58:45,mamta.singh282@gmail.com,Mamta Singh,25,BBA,Female,Weekly,Mobile,PlayStation Store,2,RPG,Exclusive content,Steam,Free-to-play,Occasionally,False,Mobile,4,High-performance,Keyboard,Download,True,False,3,False,False,"New hardware, new games, and new game modes",False,"Cloud gaming services like Xbox Cloud Gaming, GeForce Now, or PlayStation Now are not commonly used by gamers in India. Many gamers prefer to download and install games on their devices instead of using cloud gaming services."
2021-12-22 15:39:05,weightloss@gmail.com,James Wilson,45,B.A. LL.B.,Male,Weekly,PC,Steam,22,Strategy,Exclusive content,PlayStation Store,Paid,Occasionally,False,PC,5,High-performance,Keyboard,Download,False,False,3,True,False,New releases,False,None
2019-06-05 08:39:41,john.doe@gmail.com,Timothy,28,Game Design,Male,Weekly,Mobile,Steam,10,Strategy,Price,Epic Games,In-app purchases,Weekly,True,Mobile,1,High-performance,Touchscreen,Download,False,False,5,False,False,"Online multiplayer gaming, esports events, cloud gaming",False,"I think gaming software should be more user-friendly and easy to navigate. It should also offer more customization options so that players can tailor the game to their preferences. Additionally, I think it would be nice if there was a way to save and load game states, so you can pick up where you left off"
2020-12-07 06:44:51,pattibhargava@hotmail.com,Pattibhargava,32,Advanced Business Analytics,Male,Weekly,Mobile,Steam,2,Strategy,Exclusive content,Steam,Free-to-play,Weekly,False,Mobile,2,High-performance,Controller,Download,False,False,2,False,False,"New game releases, exclusive content, and cross-platform gaming.",False,"Better cross-platform compatibility, improved anti-cheat measures, more customization options, and better accessibility features."
2020-06-10 11:10:50,arshiya@gmail.com,Arshiya,21,B.Tech. in Computer Science,Female,Weekly,Mobile,PlayStation Store,18,Action,Price,Epic Games,Paid,Weekly,True,PC,1,High-performance,Touchscreen,Download,False,False,1,False,False,None,False,I don't have any specific suggestions for improvements in gaming software.
2022-01-21 15:49:28,rubelmahmud093@gmail.com,Rubel Mahmud,22,Bachelor of Arts,Male,Occasionally,Console,Steam,1,Strategy,Price,Steam,In-app purchases,Occasionally,True,PC,5,Lightweight,Keyboard,Download,True,False,5,False,False,"[2022-01-21 15:49:28,INFO,2022/01/21 15:49:28,rubelmahmud093@gmail.com,Rubel Mahmud,2",False,"[2022-01-21 15:49:28,INFO,2022/01/21 15:49:28,rubelmahmud093@gmail.com,Rubel Mahmud,2"
2022-05-17 19:16:16,john.clesson@gmail.com,John,36,Data Analytics,Male,Weekly,Console,PlayStation Store,0,RPG,Exclusive content,Epic Games,In-app purchases,Occasionally,False,PC,4,Lightweight,Touchscreen,Download,True,False,3,False,False,"Game streaming, AR, VR, cloud gaming",True,Add more exclusive content
2021-05-23 19:25:52,i.manish.niraj@gmail.com,Manish Niraj,30,MBA,Male,Weekly,Mobile,Epic Games Store,8,RPG,Price,Steam,Free-to-play,Monthly,False,Mobile,3,Lightweight,Touchscreen,Download,False,False,3,False,False,"New video game releases, esports tournaments",False,"I think gaming software can be improved by adding more features and options for customization. Additionally, better optimization for different hardware configurations would be beneficial for improving the gaming experience."
2022-02-01 22:35:44,praveenkumar1200@gmail.com,Praveen Kumar,29,Bachelor of Science,Male,Weekly,Console,Steam,20,Action,Price,Steam,Free-to-play,Weekly,False,Console,4,High-performance,Controller,Cloud-based,False,False,2,True,True,Virtual reality and augmented reality.,True,Improve the stability and reliability of the software.
2017-03-28 11:04:08,rana.sachin09@gmail.com,Sachin,24,Bachelor of Civil Engineering,Male,Weekly,Console,PlayStation Store,10,Action,Price,PlayStation Store,Free-to-play,Occasionally,False,PC,1,High-performance,Controller,Download,True,False,1,True,False,New console launches and exclusive game releases,False,I would suggest improving the graphics and gameplay of the gaming software.
2022-12-21 18:00:20,deepak199239@gmail.com,Amit,26,B.Com. (Hons.),Male,Weekly,Console,Steam,10,Action,Exclusive content,Steam,Free-to-play,Weekly,False,Console,1,High-performance,Controller,Download,False,False,2,False,False,Nothing,True,None
2022-10-24 09:56:54,saikumar.sundararajan@gmail.com,Sai Kumar Sundararajan,29,Computer Science Engineering,Non-binary,Occasionally,Mobile,Steam,4,Action,User interface,Epic Games,Paid,Monthly,False,Mobile,5,High-performance,Touchscreen,Download,True,False,4,False,True,"New hardware, technology, and features that enhance the gaming experience.",True,"Adding more features to enhance the gaming experience, such as cloud gaming, cross-platform play, and virtual reality support."
2020-06-03 10:30:57,sanjay.c@gmail.com,SANJAY,26,B.Tech,Male,Monthly,Mobile,PlayStation Store,3,Strategy,Exclusive content,Steam,Free-to-play,Monthly,False,Mobile,2,High-performance,Touchscreen,Cloud-based,False,False,3,True,False,"Improved graphics and performance, new game releases, and innovative gameplay mechanics.",True,"Add more games and exclusive content to the platform, Improve system performance and compatibility, Introduce new features and game modes for existing games, Offer more customization options for users, and Implement better anti-cheat and anti-hacking measures to ensure a fair and enjoyable gaming experience."
